date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
3/1/11 12:00,30,22,0,11.6,6,24,4:33 AM,4:47 PM,7:24 AM,7:28 PM,23,35,35,30,8,36,68,0.1,1009,30,10,196,7,malaysia
3/2/11 0:00,33,21,0,11.6,6,17,5:19 AM,5:34 PM,7:24 AM,7:27 PM,21,25,25,23,7,11,94,1.7,1010,23,9,120,4,malaysia
3/2/11 12:00,33,21,0,11.6,6,17,5:19 AM,5:34 PM,7:24 AM,7:27 PM,22,37,37,33,6,29,53,0.7,1008,33,9,303,5,malaysia
3/3/11 0:00,32,23,0,8.8,6,10,6:02 AM,6:17 PM,7:24 AM,7:27 PM,22,25,25,23,6,58,95,1.3,1010,23,10,64,4,malaysia
3/3/11 12:00,32,23,0,8.8,6,10,6:02 AM,6:17 PM,7:24 AM,7:27 PM,23,37,37,32,5,51,57,0,1009,32,10,190,4,malaysia
3/4/11 0:00,32,23,0,8.8,7,4,6:43 AM,7:00 PM,7:23 AM,7:27 PM,23,27,27,24,6,47,93,0,1011,23,6,68,3,malaysia
3/4/11 12:00,32,23,0,8.8,7,4,6:43 AM,7:00 PM,7:23 AM,7:27 PM,23,38,38,32,5,35,58,0,1010,32,10,190,5,malaysia
3/5/11 0:00,32,23,0,8.8,7,3,7:23 AM,7:42 PM,7:23 AM,7:27 PM,23,27,27,24,6,44,93,0,1011,23,6,84,3,malaysia
3/5/11 12:00,32,23,0,8.8,7,3,7:23 AM,7:42 PM,7:23 AM,7:27 PM,22,37,37,32,5,40,57,0,1010,32,9,192,4,malaysia
3/6/11 0:00,32,22,0,8.8,7,10,8:02 AM,8:23 PM,7:23 AM,7:27 PM,23,27,27,24,6,33,92,0,1011,23,8,59,4,malaysia
3/6/11 12:00,32,22,0,8.8,7,10,8:02 AM,8:23 PM,7:23 AM,7:27 PM,23,38,38,33,6,40,57,0,1010,32,10,163,5,malaysia
3/7/11 0:00,33,23,0,11.6,6,17,8:42 AM,9:06 PM,7:23 AM,7:27 PM,23,28,28,25,7,72,90,0.2,1010,24,9,97,4,malaysia
3/7/11 12:00,33,23,0,11.6,6,17,8:42 AM,9:06 PM,7:23 AM,7:27 PM,24,38,38,33,3,30,59,0.4,1008,33,9,252,3,malaysia
3/8/11 0:00,31,23,0,11.6,7,23,9:23 AM,9:50 PM,7:22 AM,7:27 PM,22,26,26,23,3,45,91,0,1010,23,10,329,1,malaysia
3/8/11 12:00,31,23,0,11.6,7,23,9:23 AM,9:50 PM,7:22 AM,7:27 PM,24,37,37,31,5,33,68,0,1009,30,10,219,4,malaysia
3/9/11 0:00,31,22,0,11.6,7,30,10:06 AM,10:36 PM,7:22 AM,7:26 PM,22,25,25,23,3,61,94,0,1010,23,10,133,2,malaysia
3/9/11 12:00,31,22,0,11.6,7,30,10:06 AM,10:36 PM,7:22 AM,7:26 PM,25,39,39,32,2,38,64,0,1009,31,10,148,2,malaysia
3/10/11 0:00,32,23,0,6,6,37,10:51 AM,11:24 PM,7:22 AM,7:26 PM,23,26,26,24,5,47,96,0,1011,24,2,66,4,malaysia
3/10/11 12:00,32,23,0,6,6,37,10:51 AM,11:24 PM,7:22 AM,7:26 PM,24,38,38,32,4,70,62,0.3,1009,32,10,26,4,malaysia
3/11/11 0:00,31,23,0,7.4,6,44,11:40 AM,No moonset,7:21 AM,7:26 PM,23,26,26,24,7,40,95,0.1,1010,24,2,40,4,malaysia
3/11/11 12:00,31,23,0,7.4,6,44,11:40 AM,No moonset,7:21 AM,7:26 PM,25,37,37,31,5,62,69,0,1009,31,10,184,4,malaysia
3/12/11 0:00,31,22,0,11.6,6,51,12:31 PM,12:15 AM,7:21 AM,7:26 PM,23,25,25,23,4,56,98,0.2,1010,23,5,3,2,malaysia
3/12/11 12:00,31,22,0,11.6,6,51,12:31 PM,12:15 AM,7:21 AM,7:26 PM,23,35,35,31,5,50,61,0,1008,31,10,100,4,malaysia
3/13/11 0:00,34,22,0,8.8,6,57,1:25 PM,1:08 AM,7:21 AM,7:26 PM,22,25,25,23,4,89,95,0.3,1009,23,10,33,3,malaysia
3/13/11 12:00,34,22,0,8.8,6,57,1:25 PM,1:08 AM,7:21 AM,7:26 PM,24,40,40,34,6,48,57,0.5,1008,34,9,50,5,malaysia
3/14/11 0:00,32,22,0,11.6,6,64,2:20 PM,2:02 AM,7:20 AM,7:26 PM,23,26,26,23,6,100,99,0,1009,23,0,31,3,malaysia
3/14/11 12:00,32,22,0,11.6,6,64,2:20 PM,2:02 AM,7:20 AM,7:26 PM,25,39,39,32,3,32,65,0.3,1007,32,9,71,3,malaysia
3/15/11 0:00,33,22,0,8.8,6,71,3:16 PM,2:57 AM,7:20 AM,7:25 PM,22,25,25,23,3,65,95,0,1009,23,2,17,1,malaysia
3/15/11 12:00,33,22,0,8.8,6,71,3:16 PM,2:57 AM,7:20 AM,7:25 PM,25,41,41,33,6,36,62,1,1007,33,9,26,5,malaysia
3/16/11 0:00,32,23,0,11.6,6,78,4:12 PM,3:52 AM,7:19 AM,7:25 PM,22,25,25,23,4,81,96,0.1,1008,23,2,20,2,malaysia
3/16/11 12:00,32,23,0,11.6,6,78,4:12 PM,3:52 AM,7:19 AM,7:25 PM,25,40,40,32,1,29,67,1.1,1006,32,9,87,1,malaysia
3/17/11 0:00,33,23,0,11.6,6,84,5:08 PM,4:45 AM,7:19 AM,7:25 PM,23,26,26,24,2,26,95,0.3,1008,24,9,45,1,malaysia
3/17/11 12:00,33,23,0,11.6,6,84,5:08 PM,4:45 AM,7:19 AM,7:25 PM,25,40,40,33,2,47,62,0.8,1007,33,10,32,2,malaysia
3/18/11 0:00,34,23,0,10.2,6,91,6:03 PM,5:38 AM,7:19 AM,7:25 PM,23,26,26,24,3,68,93,0,1009,24,10,67,2,malaysia
3/18/11 12:00,34,23,0,10.2,6,91,6:03 PM,5:38 AM,7:19 AM,7:25 PM,24,41,41,34,1,31,59,0,1007,34,10,86,1,malaysia
3/19/11 0:00,30,23,0,8.8,6,98,6:58 PM,6:30 AM,7:18 AM,7:25 PM,22,26,26,23,5,86,96,0,1009,23,2,80,3,malaysia
3/19/11 12:00,30,23,0,8.8,6,98,6:58 PM,6:30 AM,7:18 AM,7:25 PM,26,37,37,30,2,32,78,0,1008,30,10,289,2,malaysia
3/20/11 0:00,31,22,0,8.8,6,95,7:55 PM,7:23 AM,7:18 AM,7:24 PM,22,25,25,23,7,100,97,0,1009,23,0,75,4,malaysia
3/20/11 12:00,31,22,0,8.8,6,95,7:55 PM,7:23 AM,7:18 AM,7:24 PM,26,38,38,31,6,27,74,0,1007,31,10,264,5,malaysia
3/21/11 0:00,32,21,0,10.2,6,89,8:52 PM,8:16 AM,7:18 AM,7:24 PM,23,26,26,23,4,100,98,0,1008,23,0,6,3,malaysia
3/21/11 12:00,32,21,0,10.2,6,89,8:52 PM,8:16 AM,7:18 AM,7:24 PM,26,38,38,31,2,27,74,0.6,1008,31,9,271,2,malaysia
3/22/11 0:00,28,23,0,8.8,6,82,9:51 PM,9:12 AM,7:17 AM,7:24 PM,23,26,26,23,3,100,98,0,1010,23,0,52,2,malaysia
3/22/11 12:00,28,23,0,8.8,6,82,9:51 PM,9:12 AM,7:17 AM,7:24 PM,25,33,33,28,5,48,84,0,1009,28,10,263,4,malaysia
3/23/11 0:00,30,23,0,11.6,6,75,10:50 PM,10:09 AM,7:17 AM,7:24 PM,23,26,26,23,7,69,99,0.3,1011,23,5,333,4,malaysia
3/23/11 12:00,30,23,0,11.6,6,75,10:50 PM,10:09 AM,7:17 AM,7:24 PM,23,34,34,30,5,38,69,0,1009,30,10,288,5,malaysia
3/24/11 0:00,32,22,0,11.6,6,68,11:49 PM,11:07 AM,7:16 AM,7:23 PM,21,22,25,22,4,75,96,0,1010,22,2,11,2,malaysia
3/24/11 12:00,32,22,0,11.6,6,68,11:49 PM,11:07 AM,7:16 AM,7:23 PM,22,36,36,32,7,38,55,0,1008,32,10,254,6,malaysia
3/25/11 0:00,32,22,0,10.2,7,61,No moonrise,12:05 PM,7:16 AM,7:23 PM,21,25,25,23,11,27,88,0,1010,23,10,220,6,malaysia
3/25/11 12:00,32,22,0,10.2,7,61,No moonrise,12:05 PM,7:16 AM,7:23 PM,22,37,37,32,9,25,55,0.2,1008,32,9,235,8,malaysia
3/26/11 0:00,34,22,0,11.6,7,55,12:46 AM,1:01 PM,7:16 AM,7:23 PM,21,25,25,23,5,47,92,0,1010,23,10,294,3,malaysia
3/26/11 12:00,34,22,0,11.6,7,55,12:46 AM,1:01 PM,7:16 AM,7:23 PM,21,37,37,34,6,15,47,0,1008,34,10,278,5,malaysia
3/27/11 0:00,34,22,0,11.6,6,48,1:40 AM,1:55 PM,7:15 AM,7:23 PM,20,25,25,23,6,45,83,0.2,1010,23,9,27,3,malaysia
3/27/11 12:00,34,22,0,11.6,6,48,1:40 AM,1:55 PM,7:15 AM,7:23 PM,21,38,38,34,5,16,46,0.1,1007,34,10,258,4,malaysia
3/28/11 0:00,33,23,0,11.6,7,41,2:30 AM,2:44 PM,7:15 AM,7:23 PM,22,25,25,23,8,41,91,0.1,1009,23,10,101,5,malaysia
3/28/11 12:00,33,23,0,11.6,7,41,2:30 AM,2:44 PM,7:15 AM,7:23 PM,24,39,39,33,7,38,61,1.4,1007,33,10,176,6,malaysia
3/29/11 0:00,33,23,0,10.2,6,34,3:17 AM,3:32 PM,7:14 AM,7:22 PM,22,25,25,23,7,94,96,0.9,1009,23,10,88,4,malaysia
3/29/11 12:00,33,23,0,10.2,6,34,3:17 AM,3:32 PM,7:14 AM,7:22 PM,22,37,37,33,2,25,53,0.3,1007,33,9,253,2,malaysia
3/30/11 0:00,33,21,0,11.6,6,28,4:01 AM,4:16 PM,7:14 AM,7:22 PM,21,25,25,22,3,57,94,0.9,1010,22,9,81,2,malaysia
3/30/11 12:00,33,21,0,11.6,6,28,4:01 AM,4:16 PM,7:14 AM,7:22 PM,23,38,38,33,4,37,55,0.6,1007,33,9,293,4,malaysia
3/31/11 0:00,33,23,0,11.6,6,21,4:42 AM,4:59 PM,7:14 AM,7:22 PM,21,26,26,23,6,74,88,0,1010,23,10,295,4,malaysia
3/31/11 12:00,33,23,0,11.6,6,21,4:42 AM,4:59 PM,7:14 AM,7:22 PM,24,39,39,33,5,24,60,1.1,1008,33,9,289,4,malaysia
4/1/11 0:00,33,23,0,11.6,7,14,5:22 AM,5:41 PM,7:13 AM,7:22 PM,22,26,26,24,2,34,90,0.1,1010,24,10,37,1,malaysia
4/1/11 12:00,33,23,0,11.6,7,14,5:22 AM,5:41 PM,7:13 AM,7:22 PM,24,39,39,33,2,23,59,1.5,1008,33,9,200,2,malaysia
4/2/11 0:00,32,22,0,11.6,6,7,6:02 AM,6:22 PM,7:13 AM,7:22 PM,22,26,26,23,5,26,94,0.2,1009,23,9,50,3,malaysia
4/2/11 12:00,32,22,0,11.6,6,7,6:02 AM,6:22 PM,7:13 AM,7:22 PM,23,38,38,32,5,32,59,0,1008,32,10,259,5,malaysia
4/3/11 0:00,33,23,0,11.6,6,0,6:41 AM,7:05 PM,7:12 AM,7:21 PM,23,27,27,24,4,17,92,0.2,1010,24,9,10,3,malaysia
4/3/11 12:00,33,23,0,11.6,6,0,6:41 AM,7:05 PM,7:12 AM,7:21 PM,24,38,38,32,7,22,61,0,1009,31,10,273,6,malaysia
4/4/11 0:00,33,23,0,11.6,7,6,7:22 AM,7:48 PM,7:12 AM,7:21 PM,22,26,26,23,4,21,92,0,1010,23,10,40,2,malaysia
4/4/11 12:00,33,23,0,11.6,7,6,7:22 AM,7:48 PM,7:12 AM,7:21 PM,24,40,40,34,3,27,54,0,1009,33,10,253,3,malaysia
4/5/11 0:00,32,23,0,11.6,7,13,8:05 AM,8:33 PM,7:12 AM,7:21 PM,23,27,27,25,3,8,93,0.1,1011,25,10,37,1,malaysia
4/5/11 12:00,32,23,0,11.6,7,13,8:05 AM,8:33 PM,7:12 AM,7:21 PM,24,39,39,33,5,28,60,0,1009,32,10,238,5,malaysia
4/6/11 0:00,30,24,0,10.2,6,20,8:49 AM,9:22 PM,7:11 AM,7:21 PM,23,26,26,24,2,33,94,0,1011,24,2,120,1,malaysia
4/6/11 12:00,30,24,0,10.2,6,20,8:49 AM,9:22 PM,7:11 AM,7:21 PM,25,37,37,31,5,61,72,0,1010,30,10,251,4,malaysia
4/7/11 0:00,31,23,0,11.6,6,27,9:37 AM,10:11 PM,7:11 AM,7:21 PM,22,25,25,23,3,31,94,4.1,1011,23,7,16,1,malaysia
4/7/11 12:00,31,23,0,11.6,6,27,9:37 AM,10:11 PM,7:11 AM,7:21 PM,24,37,37,31,5,39,69,0,1010,30,10,214,4,malaysia
4/8/11 0:00,33,22,0,11.6,6,33,10:27 AM,11:03 PM,7:11 AM,7:20 PM,22,25,25,23,4,60,95,0.2,1011,23,10,60,2,malaysia
4/8/11 12:00,33,22,0,11.6,6,33,10:27 AM,11:03 PM,7:11 AM,7:20 PM,20,38,38,35,2,12,43,0,1010,33,10,346,1,malaysia
4/9/11 0:00,32,23,0,11.6,6,40,11:19 AM,11:56 PM,7:10 AM,7:20 PM,22,25,25,23,5,70,91,1,1011,23,10,93,3,malaysia
4/9/11 12:00,32,23,0,11.6,6,40,11:19 AM,11:56 PM,7:10 AM,7:20 PM,22,37,37,32,6,35,56,0,1011,32,10,212,5,malaysia
4/10/11 0:00,29,22,0,11.6,6,47,12:13 PM,No moonset,7:10 AM,7:20 PM,22,25,25,22,6,100,98,0,1012,22,0,62,3,malaysia
4/10/11 12:00,29,22,0,11.6,6,47,12:13 PM,No moonset,7:10 AM,7:20 PM,26,36,36,30,2,32,79,0,1011,29,10,206,2,malaysia
4/11/11 0:00,29,22,0,11.6,6,54,1:07 PM,12:49 AM,7:09 AM,7:20 PM,23,25,25,23,5,38,99,0.2,1011,23,9,46,3,malaysia
4/11/11 12:00,29,22,0,11.6,6,54,1:07 PM,12:49 AM,7:09 AM,7:20 PM,25,35,35,29,6,42,79,0,1009,29,10,205,5,malaysia
4/12/11 0:00,31,23,0,11.6,6,60,2:01 PM,1:42 AM,7:09 AM,7:20 PM,22,25,25,23,8,100,98,0,1011,23,0,100,4,malaysia
4/12/11 12:00,31,23,0,11.6,6,60,2:01 PM,1:42 AM,7:09 AM,7:20 PM,25,38,38,32,1,33,66,0,1009,31,10,140,1,malaysia
4/13/11 0:00,31,22,0,11.6,6,67,2:55 PM,2:34 AM,7:09 AM,7:19 PM,21,25,25,23,2,22,93,0.2,1010,23,9,124,1,malaysia
4/13/11 12:00,31,22,0,11.6,6,67,2:55 PM,2:34 AM,7:09 AM,7:19 PM,24,37,37,31,5,57,66,0,1010,31,10,279,4,malaysia
4/14/11 0:00,31,22,0,11.6,6,74,3:48 PM,3:25 AM,7:08 AM,7:19 PM,22,25,25,22,3,38,96,0.4,1010,22,9,26,2,malaysia
4/14/11 12:00,31,22,0,11.6,6,74,3:48 PM,3:25 AM,7:08 AM,7:19 PM,25,38,38,31,2,25,69,0,1008,30,10,284,2,malaysia
4/15/11 0:00,30,23,0,11.6,6,81,4:42 PM,4:15 AM,7:08 AM,7:19 PM,23,26,26,23,6,48,95,0.1,1009,23,2,65,4,malaysia
4/15/11 12:00,30,23,0,11.6,6,81,4:42 PM,4:15 AM,7:08 AM,7:19 PM,26,37,37,30,4,40,76,0,1008,30,9,245,3,malaysia
4/16/11 0:00,30,23,0,11.6,6,88,5:37 PM,5:07 AM,7:08 AM,7:19 PM,22,25,25,23,5,55,96,0,1010,23,2,59,3,malaysia
4/16/11 12:00,30,23,0,11.6,6,88,5:37 PM,5:07 AM,7:08 AM,7:19 PM,26,39,39,31,0,25,75,0,1009,30,10,314,0,malaysia
4/17/11 0:00,32,23,0,11.6,6,94,6:32 PM,5:59 AM,7:07 AM,7:19 PM,23,26,26,24,7,58,93,1.1,1010,24,10,93,4,malaysia
4/17/11 12:00,32,23,0,11.6,6,94,6:32 PM,5:59 AM,7:07 AM,7:19 PM,25,39,39,32,4,26,68,0,1008,31,10,176,4,malaysia
4/18/11 0:00,31,22,0,11.6,6,100,7:31 PM,6:54 AM,7:07 AM,7:19 PM,22,25,25,23,5,25,93,3.1,1010,23,7,281,3,malaysia
4/18/11 12:00,31,22,0,11.6,6,100,7:31 PM,6:54 AM,7:07 AM,7:19 PM,25,38,38,31,7,26,69,0,1008,30,9,242,6,malaysia
4/19/11 0:00,32,22,0,10.2,6,92,8:31 PM,7:51 AM,7:07 AM,7:19 PM,22,25,25,23,5,31,95,0,1009,23,2,29,3,malaysia
4/19/11 12:00,32,22,0,10.2,6,92,8:31 PM,7:51 AM,7:07 AM,7:19 PM,24,37,37,32,7,61,63,0,1008,31,10,241,6,malaysia
4/20/11 0:00,31,23,0,10.2,7,85,9:33 PM,8:50 AM,7:06 AM,7:18 PM,23,26,26,24,3,20,92,0,1009,24,10,78,1,malaysia
4/20/11 12:00,31,23,0,10.2,7,85,9:33 PM,8:50 AM,7:06 AM,7:18 PM,26,38,38,31,5,24,73,0,1009,30,10,176,4,malaysia
4/21/11 0:00,33,23,0,11.6,6,79,10:32 PM,9:50 AM,7:06 AM,7:18 PM,23,26,26,24,6,57,95,0.5,1010,24,10,81,3,malaysia
4/21/11 12:00,33,23,0,11.6,6,79,10:32 PM,9:50 AM,7:06 AM,7:18 PM,24,39,39,32,5,51,64,0,1009,32,10,179,4,malaysia
4/22/11 0:00,33,23,0,11.6,6,72,11:30 PM,10:49 AM,7:06 AM,7:18 PM,22,25,25,23,8,45,96,0.8,1010,23,10,87,4,malaysia
4/22/11 12:00,33,23,0,11.6,6,72,11:30 PM,10:49 AM,7:06 AM,7:18 PM,24,40,40,33,2,32,61,0,1007,32,10,190,2,malaysia
4/23/11 0:00,32,23,0,11.6,6,65,No moonrise,11:46 AM,7:06 AM,7:18 PM,23,26,26,24,7,45,93,0.7,1009,24,9,57,4,malaysia
4/23/11 12:00,32,23,0,11.6,6,65,No moonrise,11:46 AM,7:06 AM,7:18 PM,25,38,38,32,6,50,66,0,1007,31,10,194,5,malaysia
4/24/11 0:00,31,23,0,11.6,7,58,12:23 AM,12:38 PM,7:05 AM,7:18 PM,22,26,26,24,6,57,93,0,1008,24,10,61,3,malaysia
4/24/11 12:00,31,23,0,11.6,7,58,12:23 AM,12:38 PM,7:05 AM,7:18 PM,25,38,38,31,6,47,69,0,1007,31,10,218,5,malaysia
4/25/11 0:00,32,23,0,11.6,6,51,1:13 AM,1:28 PM,7:05 AM,7:18 PM,22,25,25,23,6,34,96,0.3,1009,23,9,75,4,malaysia
4/25/11 12:00,32,23,0,11.6,6,51,1:13 AM,1:28 PM,7:05 AM,7:18 PM,25,39,39,32,1,39,65,0,1008,31,10,201,1,malaysia
4/26/11 0:00,32,23,0,11.6,6,45,1:58 AM,2:13 PM,7:05 AM,7:18 PM,22,25,25,23,6,22,94,0.3,1008,23,9,53,4,malaysia
4/26/11 12:00,32,23,0,11.6,6,45,1:58 AM,2:13 PM,7:05 AM,7:18 PM,25,39,39,32,3,46,66,0,1007,31,10,248,3,malaysia
4/27/11 0:00,32,23,0,11.6,7,38,2:40 AM,2:57 PM,7:05 AM,7:18 PM,22,26,26,23,3,27,93,0,1009,23,10,53,1,malaysia
4/27/11 12:00,32,23,0,11.6,7,38,2:40 AM,2:57 PM,7:05 AM,7:18 PM,24,38,38,32,9,27,64,0,1006,31,10,176,8,malaysia
4/28/11 0:00,31,23,0,10.2,6,31,3:21 AM,3:39 PM,7:04 AM,7:18 PM,23,26,26,24,8,35,91,6.4,1007,24,7,125,4,malaysia
4/28/11 12:00,31,23,0,10.2,6,31,3:21 AM,3:39 PM,7:04 AM,7:18 PM,26,39,39,31,5,23,76,0,1005,30,10,192,4,malaysia
4/29/11 0:00,30,23,0,11.6,6,24,4:01 AM,4:20 PM,7:04 AM,7:18 PM,23,26,26,24,3,37,94,0,1007,24,2,58,2,malaysia
4/29/11 12:00,30,23,0,11.6,6,24,4:01 AM,4:20 PM,7:04 AM,7:18 PM,25,36,36,30,6,35,76,0,1007,29,10,336,5,malaysia
4/30/11 0:00,30,22,0,11.6,6,18,4:40 AM,5:03 PM,7:04 AM,7:17 PM,23,26,26,23,2,30,96,1.5,1008,23,9,1,1,malaysia
4/30/11 12:00,30,22,0,11.6,6,18,4:40 AM,5:03 PM,7:04 AM,7:17 PM,26,35,35,29,5,48,80,0,1009,29,10,193,4,malaysia
5/1/11 0:00,31,21,0,8.8,6,11,5:21 AM,5:46 PM,7:04 AM,7:17 PM,22,25,25,23,3,57,94,0.1,1010,23,2,175,2,malaysia
5/1/11 12:00,31,21,0,8.8,6,11,5:21 AM,5:46 PM,7:04 AM,7:17 PM,24,37,37,31,3,79,66,0,1009,31,10,238,3,malaysia
5/2/11 0:00,33,23,0,11.6,7,4,6:03 AM,6:31 PM,7:03 AM,7:17 PM,22,26,26,23,4,50,93,0,1009,23,10,351,2,malaysia
5/2/11 12:00,33,23,0,11.6,7,4,6:03 AM,6:31 PM,7:03 AM,7:17 PM,22,38,38,34,6,33,52,0,1008,33,10,330,5,malaysia
5/3/11 0:00,29,23,0,8.8,6,3,6:47 AM,7:18 PM,7:03 AM,7:17 PM,22,26,26,23,6,53,94,0,1009,23,2,140,3,malaysia
5/3/11 12:00,29,23,0,8.8,6,3,6:47 AM,7:18 PM,7:03 AM,7:17 PM,23,34,34,30,7,54,69,0,1008,29,10,286,6,malaysia
5/4/11 0:00,31,23,0,8.8,6,9,7:34 AM,8:08 PM,7:03 AM,7:17 PM,23,26,26,24,1,53,95,0,1009,24,2,245,0,malaysia
5/4/11 12:00,31,23,0,8.8,6,9,7:34 AM,8:08 PM,7:03 AM,7:17 PM,25,37,37,31,6,39,73,0,1008,31,10,297,5,malaysia
5/5/11 0:00,33,22,0,11.6,6,16,8:23 AM,9:00 PM,7:03 AM,7:17 PM,22,25,25,23,5,38,94,0,1010,23,2,346,3,malaysia
5/5/11 12:00,33,22,0,11.6,6,16,8:23 AM,9:00 PM,7:03 AM,7:17 PM,23,39,39,33,7,20,55,0.3,1009,33,9,316,6,malaysia
5/6/11 0:00,36,22,0,11.6,7,23,9:16 AM,9:53 PM,7:03 AM,7:17 PM,22,25,25,23,8,49,95,0.2,1010,23,9,332,4,malaysia
5/6/11 12:00,36,22,0,11.6,7,23,9:16 AM,9:53 PM,7:03 AM,7:17 PM,21,41,41,36,8,28,42,0,1007,36,10,307,7,malaysia
5/7/11 0:00,36,24,0,11.6,7,30,10:09 AM,10:45 PM,7:03 AM,7:17 PM,22,26,26,24,4,21,90,0.6,1008,24,9,359,2,malaysia
5/7/11 12:00,36,24,0,11.6,7,30,10:09 AM,10:45 PM,7:03 AM,7:17 PM,21,41,41,36,7,10,41,0,1007,36,10,219,6,malaysia
5/8/11 0:00,35,23,0,11.6,8,37,11:03 AM,11:38 PM,7:02 AM,7:17 PM,22,26,26,24,1,18,88,0,1009,24,10,109,0,malaysia
5/8/11 12:00,35,23,0,11.6,8,37,11:03 AM,11:38 PM,7:02 AM,7:17 PM,21,40,40,35,9,7,44,0,1006,35,10,222,8,malaysia
5/9/11 0:00,35,22,0,11.6,7,43,11:56 AM,No moonset,7:02 AM,7:17 PM,20,25,25,23,2,31,87,0.5,1008,23,9,357,1,malaysia
5/9/11 12:00,35,22,0,11.6,7,43,11:56 AM,No moonset,7:02 AM,7:17 PM,23,40,40,34,9,15,51,0.1,1007,34,10,240,8,malaysia
5/10/11 0:00,35,23,0,11.6,7,50,12:49 PM,12:29 AM,7:02 AM,7:17 PM,20,26,26,24,3,30,81,0.6,1010,24,9,309,1,malaysia
5/10/11 12:00,35,23,0,11.6,7,50,12:49 PM,12:29 AM,7:02 AM,7:17 PM,23,41,41,35,5,10,48,0.2,1008,35,10,238,5,malaysia
5/11/11 0:00,33,23,0,11.6,8,57,1:41 PM,1:19 AM,7:02 AM,7:17 PM,23,27,27,25,1,12,89,0,1009,25,10,28,0,malaysia
5/11/11 12:00,33,23,0,11.6,8,57,1:41 PM,1:19 AM,7:02 AM,7:17 PM,24,39,39,33,6,21,58,0.8,1007,33,9,224,5,malaysia
5/12/11 0:00,32,23,0,10.2,6,64,2:32 PM,2:08 AM,7:02 AM,7:17 PM,22,27,27,25,4,14,88,0.9,1009,25,9,317,2,malaysia
5/12/11 12:00,32,23,0,10.2,6,64,2:32 PM,2:08 AM,7:02 AM,7:17 PM,24,39,39,32,2,34,63,1.5,1008,32,9,266,2,malaysia
5/13/11 0:00,33,22,0,11.6,7,70,3:24 PM,2:57 AM,7:02 AM,7:17 PM,21,25,25,23,5,29,92,0,1009,23,10,25,3,malaysia
5/13/11 12:00,33,22,0,11.6,7,70,3:24 PM,2:57 AM,7:02 AM,7:17 PM,24,40,40,33,10,19,59,1.3,1007,33,9,213,9,malaysia
5/14/11 0:00,33,23,0,11.6,6,77,4:18 PM,3:47 AM,7:02 AM,7:18 PM,22,26,26,24,1,24,90,0.5,1009,24,9,299,1,malaysia
5/14/11 12:00,33,23,0,11.6,6,77,4:18 PM,3:47 AM,7:02 AM,7:18 PM,25,39,39,32,7,42,65,1.3,1009,32,10,227,6,malaysia
5/15/11 0:00,33,22,0,11.6,7,84,5:14 PM,4:39 AM,7:02 AM,7:18 PM,22,25,25,23,3,23,92,1.8,1010,23,9,75,1,malaysia
5/15/11 12:00,33,22,0,11.6,7,84,5:14 PM,4:39 AM,7:02 AM,7:18 PM,24,40,40,33,5,29,59,1.2,1010,33,9,223,5,malaysia
5/16/11 0:00,32,23,0,11.6,7,91,6:12 PM,5:34 AM,7:02 AM,7:18 PM,22,27,27,24,7,33,88,0,1012,24,10,43,4,malaysia
5/16/11 12:00,32,23,0,11.6,7,91,6:12 PM,5:34 AM,7:02 AM,7:18 PM,26,40,40,32,6,25,68,1.3,1011,32,9,231,5,malaysia
5/17/11 0:00,34,23,0,10.2,6,98,7:13 PM,6:31 AM,7:02 AM,7:18 PM,23,27,27,24,8,64,91,0.1,1011,24,10,97,4,malaysia
5/17/11 12:00,34,23,0,10.2,6,98,7:13 PM,6:31 AM,7:02 AM,7:18 PM,25,41,41,33,3,23,64,0.4,1009,33,9,225,3,malaysia
5/18/11 0:00,32,22,0,11.6,6,96,8:14 PM,7:32 AM,7:02 AM,7:18 PM,22,26,26,23,2,38,92,1.8,1010,23,10,101,1,malaysia
5/18/11 12:00,32,22,0,11.6,6,96,8:14 PM,7:32 AM,7:02 AM,7:18 PM,25,39,39,32,7,31,70,0,1009,32,10,224,6,malaysia
5/19/11 0:00,32,23,0,11.6,7,89,9:14 PM,8:32 AM,7:02 AM,7:18 PM,22,26,26,24,8,30,89,0,1011,24,10,298,4,malaysia
5/19/11 12:00,32,23,0,11.6,7,89,9:14 PM,8:32 AM,7:02 AM,7:18 PM,25,39,39,32,6,21,64,1.1,1010,32,9,281,5,malaysia
5/20/11 0:00,33,23,0,11.6,7,82,10:11 PM,9:31 AM,7:02 AM,7:18 PM,22,26,26,24,4,29,92,0,1011,24,10,313,3,malaysia
5/20/11 12:00,33,23,0,11.6,7,82,10:11 PM,9:31 AM,7:02 AM,7:18 PM,24,40,40,33,3,21,60,2,1008,33,9,221,3,malaysia
5/21/11 0:00,33,23,0,11.6,6,75,11:03 PM,10:26 AM,7:02 AM,7:18 PM,22,25,25,23,5,35,95,0,1009,23,2,76,2,malaysia
5/21/11 12:00,33,23,0,11.6,6,75,11:03 PM,10:26 AM,7:02 AM,7:18 PM,25,39,39,32,8,32,67,0.6,1008,32,9,224,7,malaysia
